,business_id,categories,review_count,address,stars,name,Top_0,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19
26,8F9C5vhDlYphBWELUgLkvQ,"Pizza, Restaurants",94,2501 W Happy Valley Rd,3.22,Famous Ray's Pizza,DZfFFSVFVJVxs3vfFVVf0w,OASX1Yrgq_7R1PsYpixRcw,NeDqVEiin0q-FxCvOKiERw,ErHMVkPstNyefb3ZU_z1Cw,RztX0zV7ObHZD08SDUhI0Q,65kCKrnO3SulNYEen0itGg,Tw3miGKZHtmxmaQZIYFRrA,jHIJ0hfy5USIWvcdynzrFQ,pSQFynH1VxkfSmehRXlZWw,XF4w6wG1JOvfKZlQcxiWgQ,6We2O5X62J_gduXU7jvf8w,Tp07u-0AOFRfQhtNpAXaQA,QnZ7YUoAJNP99oFkS9IpXw,_MHUEErH3KW_KvVSOjyYhg,cXgXRqB40CGHEMKQgxLDTg,pjpUOlJLlkIxBZ5BquA2PA,83cVpTJNyzv9lJ20vzBgdg,UVw-ZOsmJ1cDQO9_AFUzWA,k1QpHAkzKTrFYfk6u--VgQ,7MeMGh0SUlF-GuTyruwtcw
27,vAf3U749Y1hnFfnMpKHuyw,"Restaurants, Barbeque",22,6705 E Cavecreek Rd,2.4782608695652173,OUTLAWS Bar & Restaurant,Gz9SlLqxS6wnxPvgdOQNrA,7Q2cYSl5NBYytJzgjX0oKw,sR9hPrIaG-J-GLcl4yaiLw,EV1jAj7NFNmNIqOnwZ4Acw,YlwJYpBWa-oL0byTVPNKRQ,kJhQq1BFz7lOYLve7xPaJQ,e-cxqDjKEHEcISP2iGcZxg,vyDW7_CHhDUJshMqaSjj0g,cz5vz-893D3LNH3TMQYR1w,l8k4gOEkfoLKq0mPVWHWGg,KFAJsmQ6GnHxyfmv16s9VA,3BGzRYh6GQbZz3LGAGb-sQ,UESdOMLsXn_7WcwOZt7I3A,iB9By3dVS6BydSUiDHxLyw,Kr2EJ05h5BXHlytYBgShGw,-JwSuDqyFILFJmVpjrVbwA,VbqtbvvtNOe-YKA61-fSNA,_WtxQbDK7B-ExGdeG-2j6Q,vjaHGc25CcyNPZTbjDa7Ww,3QQEc5QUP-h6LCkUZQEYQw
28,LJyt1WlDeKWspiqljzIg7w,"Italian, Restaurants, Food, Farmers Market, American (Traditional), Grocery",4,4326 E Cactus Rd,2.5,BonTerra Farm Market,N5B7OBTyNGgwU_Y2fwNcyw,sLKpRaFns5Uqw1IEzK6obA,OfLdWSqZ4HM_-B5khUtS8w,IiwgHkUbBt9Ha25H4dUtkw,0obhg2Jv22z6Mkvl3zGaiQ,rYI_Dvw8ixOE-Hud-PWzbQ,cq6SQkWKVT3TH-6YzGFn4g,oD-C0IhodDOtWWOiNm2txA,n6IWvkVMWB9OIRZBXh5tHw,fjapWp89YVCeKvW51KUDQw,OgJ0KxwJcJ9R5bUK0ixCbg,F-ULgBFmiSqG9udQmu6CCw,FJrI8DmhZX55GLS2eWasZA,3U__XOTBFptjhBeHrPGqrg,len2nrEtgD9bjnoYSyLPjA,ylxqmxh2gO1yCpQkIk6o3A,a3mJdNVP-ve3l3z9LRJXQQ,apdb7MGnmnx6nGWBJ0ch_g,jq9gzjKbVWgeMYzA0aFzxw,D3dAx-QW_uuClz4MambeHA
29,jk-eI5_D63zK-WGeWqsOHg,"Restaurants, Mexican, Food, Food Trucks, Tacos",7,3521 E Thomas Rd,5.0,Jalapenos,IghwtXL8ZgK2dEL62Pzhrw,E_DXCeVllZtHV93hsAIZvw,2Yq-Y-tDroP7mdDfcWJLCQ,v7UIeEvwNd3fleFE6icm3A,P8IsTiHq5Hesa6UPL604ww,9vub2LM7Djy8P-LPumcLXA,VJVEDDJKccmrW1fhJCWmsQ,4RV97YE8VEw05tu0WO425g,nwHd2MbIGz0SNG8GpFjekw,9MVKjEMN5T59uzG1xoD2BQ,DaVTuhzi6EgWStb2eAjNjA,Q7bAF6MrZ8wWfLsxaPl2Yw,75vRgse6O3P4GL_vi3Xr9Q,jIzygnVmajEXYmfsBNY_Gw,G_mqw9nNYDFkwtCe5Jd8QA,KMxOoHyRKP74PgosuRkkdg,W537pidoTVQmn9x1GPpxgA,sVv9E7PrAMPD9zjSHj21XA,frCxZS7lPhEnQRJ3UY6m7A,lrAUseySfmFeZkWOGfsKnQ
30,IghwtXL8ZgK2dEL62Pzhrw,"Restaurants, Event Planning & Services, Mexican, Caterers, Tacos",227,1941 E Oak St,4.564102564102564,Tacos Huicho,E_DXCeVllZtHV93hsAIZvw,9vub2LM7Djy8P-LPumcLXA,2Yq-Y-tDroP7mdDfcWJLCQ,lrAUseySfmFeZkWOGfsKnQ,v7UIeEvwNd3fleFE6icm3A,P8IsTiHq5Hesa6UPL604ww,Q7bAF6MrZ8wWfLsxaPl2Yw,CFyPbqZaxoBTjOmVjSn_8Q,nwHd2MbIGz0SNG8GpFjekw,75vRgse6O3P4GL_vi3Xr9Q,yb7ZtgMWSZboG_sSUx9g2A,G_mqw9nNYDFkwtCe5Jd8QA,frCxZS7lPhEnQRJ3UY6m7A,Tc1ly-0VLk3AaoMb7CrlVA,aEtbXqbkf2BnwEVWQ2yjUw,jIzygnVmajEXYmfsBNY_Gw,Fr1LlI9nCVBYD5-vc6cWyQ,AhPmh0NaRDbEYyhd9egzLA,sVv9E7PrAMPD9zjSHj21XA,W537pidoTVQmn9x1GPpxgA
31,-TVXOYL6kvKP1uW6ND9PIg,"Fast Food, Restaurants, Burgers, American (Traditional)",45,1840 S 19th Ave,2.369565217391304,Whataburger,OUSHMxGGyGXpah3qVPyBdw,msPPUPKgPTlGXh2YrBAt-Q,lgdde-A-rnzOw9ybmL82pQ,HEmSK3apoP4xwVs0YkpNLQ,yoHRFCn5y9_rn9n_BQr__A,zLsgXEuw0jaiQgZmLWUtFA,Wc9UpJhOcdSj7olZkz7SJA,7m1Oa1VYV98UUuo_6i0EZg,WXR0ND0KqbArMZDvFMA-bw,-ZBfr1BHvArFp1d6XH8jOQ,lRL7x-HMBscWyELxEVq85w,-rhH9sL3XGFpoJXcxUpEWA,fvCiBVBsoY8ixMJ7Esk33w,LmjBZpQU7nJTIJZYRVO7Kg,HpRsWkYHu-pumsZ4O_Linw,D4xv7_wwYpZEZar4DwwYYQ,_c3ixq9jYKxhLUB0czi0ug,siXCBrVFOXicbM2R-33-8w,9nlQLMA8W08dFAkXFSQOyA,sZq-qUvoLgYxlDmIcxYWDg
32,Jr1_Pt8TQihTISYc5RbKtw,"Carpet Cleaning, Window Washing, Home Services, Home Cleaning, Office Cleaning, Local Services, Tiling, Restaurants, Professional Services, Gluten-Free, Home Organization",29,,4.862068965517241,Saenz Cleaning,dhihV6ZzVZIPef02XnndBg,Kr2EJ05h5BXHlytYBgShGw,-Ht7HiGBox8lS1Y8IPjO8g,yNPh5SO-7wr8HPpVCDPbXQ,p9v9Sl2g_ibaajWvO0NjkQ,ElWzx5_fU8S2G45OnM-HpA,LelAlfuj5oVRF9CQdWLsNQ,wTjvgkUJMVWrYed9mXdQjg,MgHWbwuxxb_txhI3lK_bKg,N5B7OBTyNGgwU_Y2fwNcyw,_B3jnaQVtDXqydea1y92fQ,E4JyAzB5_2quptwtemyhYA,L2p0vO3fsS2LC6hhQo3CzA,vjaHGc25CcyNPZTbjDa7Ww,CKoDbOpF_CSyy6_lttqjKg,whAwdYVty-jSNRhrYT2zHA,qnn9E-e9orYf_wK37yLTYw,7Q2cYSl5NBYytJzgjX0oKw,NgDyxaeItFSInv7J5paGLQ,9yESUcIVarhYEabIMj844Q
33,lVaHDON2mxLr5mneUnawKg,"Bakeries, Food, Halal, Vegetarian, Indian, Restaurants",9,1985 W Happy Valley Rd,2.4444444444444446,Pastries N Chaat,-K3kqmykKlhlB4arCsLHOw,g9gAuOEXBbWnLlu2uOftwA,PvufhE6-sy2pCTQu9yvjiw,e8_Xt-ldpDgWHn92s3rBaQ,jb0-JZMt-6Khsh-VwsDtLQ,iE71iwcSljg3xm2GB2Y9aA,CNx_ie_OvjJHZLZ6yEO8UA,02EYqwh47uVxOaOKrnx8SQ,llQfDCKPXBW1-hSb_qUC-g,0oOTrzxhO3FxHqmeZuC3mw,9Fi0rjoKRVe55UaKZ7OdCw,3ROfirr1gM9ij02nIICqjw,eJab5373h0eZiOYnMPG4dg,zNGYsFeG_7XEBodbtfux5Q,h-psPOmlY0mCOflb3S3rdQ,MJlq5AuCkRjz31sKspxp1g,muzZW1AqlfdWGMND0jf_kw,3K9u2FpHG9b7tWogqyEyWQ,_DiGwfdiH913E4LURwb2qg,ElWzx5_fU8S2G45OnM-HpA
34,NAigH4SqnuuQip8lekq7GQ,"Delis, Restaurants, Sandwiches",55,1855 W Deer Valley Rd,3.3333333333333335,Port of Subs,pbZ2N1b7qxmzEWXtyZrk0Q,NihPkBRdA1AixuE_98tIrg,9h2FCxdB5uk4bjX3P47L9g,BZhmsHFyyj_mKkBdPvIgAw,OvG9pbudLhmLkjrttGvhAQ,dfIOWP4XtC_jnRdKjWVVdA,y5bQlEMCMnYba9I5XRzlzA,NkezWNdhaHqD7ZMGPQuXxw,prcrTVScKNTfSu0wcle0DA,GQaOgUdJOVoEzMaKODD8Hg,-QIQLK8RR6rl7v19cAQQHg,Znh1IeGT1EbiQsZqg2Acpg,-kIscN8I29eXMPkvyyxmRQ,01cFftHZc98jNJfJrLEJ5g,G8vA6pq4p8KslaURm-q65Q,VIDVASjenNoR2UHEo9oQug,2zBCxn7_jHcfxoSjBdHJ3A,g6B5hVt6oZRVO2wR4f0sNw,u--jf3lS_04kmQNO4liAsQ,GGbo2tJk2yQuPxO5aWG3rg
35,6SwdqYrQSASONmrgG4mBjA,"American (New), Bars, Restaurants, Pubs, Nightlife",96,705 N 1st St,3.948453608247423,Chambers on First,NgDyxaeItFSInv7J5paGLQ,yNPh5SO-7wr8HPpVCDPbXQ,plWuv4gda7m0KlqCNhrb4w,Gz9SlLqxS6wnxPvgdOQNrA,N5B7OBTyNGgwU_Y2fwNcyw,-Ht7HiGBox8lS1Y8IPjO8g,Kr2EJ05h5BXHlytYBgShGw,cz5vz-893D3LNH3TMQYR1w,vjaHGc25CcyNPZTbjDa7Ww,9yESUcIVarhYEabIMj844Q,EV1jAj7NFNmNIqOnwZ4Acw,VEe-_Yc1fbEtUjkACEjLpA,mnwRtuVQEsIUomBchu0gwg,UESdOMLsXn_7WcwOZt7I3A,MgHWbwuxxb_txhI3lK_bKg,ElWzx5_fU8S2G45OnM-HpA,7Q2cYSl5NBYytJzgjX0oKw,LelAlfuj5oVRF9CQdWLsNQ,VbqtbvvtNOe-YKA61-fSNA,YlwJYpBWa-oL0byTVPNKRQ
36,poSV39UqEg-gpESXafS9-g,"Restaurants, American (New), Seafood, Cajun/Creole, Barbeque",384,3820 E Ray Rd,3.9358024691358025,Angry Crab Shack,LHyj66waFlDcw9UToo27JQ,cMkF9SugUaEY7o1NAc4dlA,SdJe8_bBdhEE-Q6f1T4CEQ,whAwdYVty-jSNRhrYT2zHA,Ap17p-tA4Ipzy1s35DfCfg,csy-xJWM68SXabizUIhucA,P2GBKrx7dJg3xeGtuU2K-A,yNPh5SO-7wr8HPpVCDPbXQ,-bMZCfTK7fxFaURynKpBMA,MZwBo-3MTbxTln2YmyqOHQ,-Ht7HiGBox8lS1Y8IPjO8g,VyVIneSU7XAWgMBllI6LnQ,cTJjTKz2huGZ-ElScC2pSw,_WtxQbDK7B-ExGdeG-2j6Q,NgDyxaeItFSInv7J5paGLQ,xdD3EXvF_p9WUiwwKpol_w,ukCTLs6T8LY1eUBXiAlmCg,vyDW7_CHhDUJshMqaSjj0g,ElWzx5_fU8S2G45OnM-HpA,N5B7OBTyNGgwU_Y2fwNcyw
37,lEtpTFWetCf6xnzeImLiHg,"Restaurants, Asian Fusion, Chinese",83,"4232 E Chandler Blvd, Ste 4",3.892857142857143,Mr Chao's Asia Bistro,YBIhTjmEH3IEZW4Dr5ReRA,URFhSrJPk7JM2pUtsuWsAg,UUtWoDyREiy9MPdtTRFUYQ,_287i8ZeEf0H1LiqPhyvBg,tFcmrGLZNEymSnijoTPmqw,SVMR0kRmdd-bbSNTTECJBA,cJzv3fbd7jL2ZHyFosFkOw,fnaDx7UD4MiodQlgYHDwsQ,tDYcVluqZwieulc1iqxGXg,44YFU284Z3KDEy25QyVoUw,pdy6EAcJvZks1hKogxOj6Q,rgTcICdtCXoNXc71Z7-t5g,QdvROupQvDDQIaHrTGNgKA,079CV1EE5WLdQqVEVYFeHQ,aJR1iUWwNVBM692gq7adBA,myw0csRck6XG4w5Z-EFyqg,dHTGzM4_3kKEiQvab9mi9A,kP2wC0luve3mT5fcdrA3nQ,9ULcHyUTN1O16Vr8KUMQew,eZQbDYQTZk0_cBroVxnPWg
38,jlviy68buL1X2UADI-Lnlw,"Food, Mexican, Caterers, Food Trucks, Event Planning & Services, Restaurants",33,,4.181818181818182,Modern Tortilla Food Truck and Catering,E_DXCeVllZtHV93hsAIZvw,lrAUseySfmFeZkWOGfsKnQ,P8IsTiHq5Hesa6UPL604ww,AhPmh0NaRDbEYyhd9egzLA,Tc1ly-0VLk3AaoMb7CrlVA,IghwtXL8ZgK2dEL62Pzhrw,9vub2LM7Djy8P-LPumcLXA,aEtbXqbkf2BnwEVWQ2yjUw,VJVEDDJKccmrW1fhJCWmsQ,75vRgse6O3P4GL_vi3Xr9Q,3C5Z9homtzkWHouH2BHXYQ,4RV97YE8VEw05tu0WO425g,frCxZS7lPhEnQRJ3UY6m7A,2Yq-Y-tDroP7mdDfcWJLCQ,nwHd2MbIGz0SNG8GpFjekw,v7UIeEvwNd3fleFE6icm3A,jIzygnVmajEXYmfsBNY_Gw,DaVTuhzi6EgWStb2eAjNjA,CFyPbqZaxoBTjOmVjSn_8Q,Q7bAF6MrZ8wWfLsxaPl2Yw
39,zhVWu6mJXvFSKMNRv2P9gA,"Restaurants, Chicken Wings",47,"3320 W Southern Ave, Ste 120",2.8297872340425534,ATL Wings,K1qs4e30yoln6scnm-tmyg,TdgmUfxEsch8Top9bvb3TA,XHnE__Oec_KDfGTJ7jrIpg,W7Dt3b6H_pMIHfxn49Pkzg,HTaA1mo9cB1dXMwfJC6yKg,AyZePvrWz73d3B0hafFCKA,w6frk94BwGwxenre_zeXUg,vX5ma5Nwrzqwdz949AmVVg,xtkApGzfGU4JVjq5FAaxDQ,Do72DKBclgkSPt6jZ9-c4Q,9y1uLUHxZ3m_4KzydQj9YQ,WXPLWqJuOwPwtJa2HQ-2fA,QLU34OSLDiCG7wu6OrjqCw,6SfNZP1oqiQV1AYLK9A8WA,4FufE1hgaseeq2PY0BdwSA,v0TT3dcZ8OdTtaJEKxIcuA,rGt76zQHjSaOuOrj31EO6Q,HbLNib13kdNkvq_A9O_waw,e69v6hfCkr25M5DaLSS8CQ,9nhUfBLbsT_oLmIhB1jdgw
40,UT9KnZ288uwsz4pxzUVzIQ,"Shopping, Barbeque, Shopping Centers, Restaurants",51,1703 W Bethany Home Rd,2.660377358490566,Christown Spectrum,-X9QS8l7u5R3CswmfZtn-Q,JhqMKce3SOAptRoYHP3Tqw,MM8n7SPaIuMlDGbUM5SZhA,_Mt217a3ia0TDuNRDFY6Tw,kkEqZmVvVkgmCaOqE13mDg,rydwhaJPcQhxHlHO0PMZMQ,3sOS8wKatd_Uoa9VEJHhrw,AD2y1pqC1Z3lZTYBcALPxA,nfdNvM0HFCDmnJ5eHMnuNg,a3mJdNVP-ve3l3z9LRJXQQ,D3dAx-QW_uuClz4MambeHA,qQCsLGMncJp1xWUGnOKCQA,N5B7OBTyNGgwU_Y2fwNcyw,VRC7J-ahI4em9ddhihxq5w,_lD9Y_0OfzZjfz5s-FVwqQ,OgJ0KxwJcJ9R5bUK0ixCbg,nUaLFTfUqVKMFQonsWBnag,scKsrUZvS6Po4hk6Khm9bg,E9IPxXY6pS2gTW2FBkAJmg,jsuUmIEefPjV__ads62Z5w
41,khxjYMwb_V8UovvwPVhysw,"Japanese, Chinese, Asian Fusion, Restaurants",82,"3170 W Carefree Hwy, Ste 1",2.6904761904761907,Hong Kong Asian Cuisine,YBIhTjmEH3IEZW4Dr5ReRA,URFhSrJPk7JM2pUtsuWsAg,UUtWoDyREiy9MPdtTRFUYQ,cJzv3fbd7jL2ZHyFosFkOw,tFcmrGLZNEymSnijoTPmqw,fnaDx7UD4MiodQlgYHDwsQ,tDYcVluqZwieulc1iqxGXg,aJR1iUWwNVBM692gq7adBA,pdy6EAcJvZks1hKogxOj6Q,SVMR0kRmdd-bbSNTTECJBA,myw0csRck6XG4w5Z-EFyqg,n62dcL1e8BQA1_kUEYrldQ,kP2wC0luve3mT5fcdrA3nQ,Ozf92eEJSwwb3LbO50cvag,QDJBn7I1EdtP9w4nYT24Pw,eZQbDYQTZk0_cBroVxnPWg,_287i8ZeEf0H1LiqPhyvBg,44YFU284Z3KDEy25QyVoUw,rgTcICdtCXoNXc71Z7-t5g,079CV1EE5WLdQqVEVYFeHQ
42,Ns20WGWn6s6niKAGIQB4UQ,"Restaurants, Lounges, Bars, Mexican, Music Venues, Nightlife, Arts & Entertainment",601,308 N 2nd Ave,4.216612377850163,Crescent Ballroom,sR9hPrIaG-J-GLcl4yaiLw,EV1jAj7NFNmNIqOnwZ4Acw,Gz9SlLqxS6wnxPvgdOQNrA,7Q2cYSl5NBYytJzgjX0oKw,AhPmh0NaRDbEYyhd9egzLA,vjaHGc25CcyNPZTbjDa7Ww,plWuv4gda7m0KlqCNhrb4w,yNPh5SO-7wr8HPpVCDPbXQ,cz5vz-893D3LNH3TMQYR1w,ibf4xvHWD4t1DOOZhidHBg,MgHWbwuxxb_txhI3lK_bKg,N5B7OBTyNGgwU_Y2fwNcyw,NgDyxaeItFSInv7J5paGLQ,9yESUcIVarhYEabIMj844Q,e-cxqDjKEHEcISP2iGcZxg,rjlAUHT8B6KhKAmkZqS1xw,64dfRmMmUsOdLnkBOtzp4w,2adhYiY1IQ5flntw30Sdew,qnn9E-e9orYf_wK37yLTYw,mnwRtuVQEsIUomBchu0gwg
43,vtGwb-yl69LT96mHVllWeA,"Restaurants, American (Traditional), Barbeque",66,2827 E Bell Rd,3.9857142857142858,Satisfied Frog On Bell,VyVIneSU7XAWgMBllI6LnQ,825nC-s-cQG6Hsul5Gm2cA,JrEMvvNR1rUVkAMvPPZYkg,RsREl3LkFGiwbt3kGIX4Eg,2skQeu3C36VCiB653MIfrw,APXWKd1N-COyUdncd_FdyQ,byWNAuUrvmGTLkbJpXe4iA,N3GQ4GhQviglogQR1dPNgg,zidkKI_N1OPxsiddTOQH_Q,N5B7OBTyNGgwU_Y2fwNcyw,hgtLScZVfyxSg351g0D0dA,qQP2bCj8H8ddp9QG-zRZ-w,j-3kj1ZCKINyqRVHbWHv3Q,yNPh5SO-7wr8HPpVCDPbXQ,tbmYBmGY9C_-A52rXyHloQ,Xg5qEQiB-7L6kGJ5F4K3bQ,orypdwCu2oSEJv3YNTSAhw,NgDyxaeItFSInv7J5paGLQ,IQLnLQYcTwCjwt_ri9dqhA,-Ht7HiGBox8lS1Y8IPjO8g
44,szhJLmdLDVFTevm8fu0T4A,"Cantonese, Dim Sum, Restaurants, Chinese, Seafood",557,"3446 W Camelback Rd, Ste 155",3.5827586206896553,Great Wall Cuisine,ropJyZdmv6NeDU2Vz1I_Hg,ki8DalibpkEUDbWjQnJ5WA,QdvROupQvDDQIaHrTGNgKA,URFhSrJPk7JM2pUtsuWsAg,44YFU284Z3KDEy25QyVoUw,YBIhTjmEH3IEZW4Dr5ReRA,UUtWoDyREiy9MPdtTRFUYQ,SVMR0kRmdd-bbSNTTECJBA,qUrjlSVbHr6ZB7Td46hbMw,tFcmrGLZNEymSnijoTPmqw,fnaDx7UD4MiodQlgYHDwsQ,kP2wC0luve3mT5fcdrA3nQ,_fTBHNW58xuw0MMbgZTz9w,tDYcVluqZwieulc1iqxGXg,079CV1EE5WLdQqVEVYFeHQ,atSfDP-SLY4GrvBlBPB31Q,_287i8ZeEf0H1LiqPhyvBg,cJzv3fbd7jL2ZHyFosFkOw,rgTcICdtCXoNXc71Z7-t5g,myw0csRck6XG4w5Z-EFyqg
45,KyewcqD2l11QQcsQMmRiyw,"Burgers, Restaurants, Fast Food",8,1970 West Glendale Ave,1.5,Wendy's,UVyPQEYavZuj_CBarfWeFg,gwM0ykDKKpKgKzwtU5djqg,gkIyPrNGpF4EGqoYWe2KBQ,T6ihfy4SYiF4PvuE6Y0VPA,LmjBZpQU7nJTIJZYRVO7Kg,TAAhxi9Tml-8wHZWbZc2UA,Wc9UpJhOcdSj7olZkz7SJA,gugN1sgyheBJ6aKtNcv_gQ,veUZ0PzegME87yvicpAWuw,vyDW7_CHhDUJshMqaSjj0g,GdV24nwlR29MPqNXFglZnQ,lZUCbZkCpS6bvgcxAuYS5Q,-Ht7HiGBox8lS1Y8IPjO8g,yX0pOWG_Be9TjGnm0aihVA,N5B7OBTyNGgwU_Y2fwNcyw,VRTQMh7wVgmzg96YttL3mQ,lUcSe9mjppbAa8510xj0Tg,gxEkxkqQrrK62DJnXxXDLg,M_AuwEJTLUEIejktqmDWlg,WXR0ND0KqbArMZDvFMA-bw
46,9O-L6F0cMfNmE5i07pN_xQ,"Comfort Food, Waffles, Breakfast & Brunch, Food Trucks, Coffee & Tea, Bakeries, Restaurants, Food",226,"15414 N 7th St, Ste 6",4.124463519313305,Mamma Toledo's The Pie Hole,J3iWlSa27BmyvX2XwJt3Yw,PJVjfGtVc71M0XlUr83teQ,DW5TmdNGhepqrB0JGHnJ_A,0PMKMyfX1j7Nc4esk1RaMg,N5B7OBTyNGgwU_Y2fwNcyw,CuHYFYUFT5PrVqGj0a4_8Q,VSX3ixrqQFwwGBUf15s0EQ,wxzG81ZyWpBje_mU4aFLaw,Q4FQs4EUKH7iPGAAgSeWQw,k1c_bC3DK6mKg797vH1T8w,ghpFh6XpH1TYZhjAGdx-xw,UE3AvVnaPEBPneVahYT2eA,NeDqVEiin0q-FxCvOKiERw,gBsrs7a3w6g1YXJL2uwixw,aom8XyA2yJeqDOJQPJCWIA,cXgXRqB40CGHEMKQgxLDTg,wB2mrl_xHyj55UObucaVRA,PmROyaqye5gch5av2oSveA,utIA0LyQmwP-9DRyxUe6qQ,0h5yI6np7weAVH0jsjHqPw
47,U3D3yO7bGVqIOOPnqHhuWA,"Mexican, Restaurants",5,4012 N 75th Ave,2.2,Rivas Mexican Food,T-KniGykrZ46ZC9plOTspw,P8IsTiHq5Hesa6UPL604ww,QDRFdG8gPPKL7r4yic8j7Q,WOz66UuVsfc2K9GxzfDnGg,VoTi4yVhTVyFdmxUpoyUsg,Tc1ly-0VLk3AaoMb7CrlVA,nwHd2MbIGz0SNG8GpFjekw,URwrgfuyfpVqgnKwkawlHw,DaVTuhzi6EgWStb2eAjNjA,zJGtD3y-pAIGNId4codEEg,64dfRmMmUsOdLnkBOtzp4w,Ktia9NJfvxVxTLVcEnw9zQ,89uU51kOiQXbJHVA3C6XMQ,R6cWq0FkVfV_Ee-YttlPyA,pDewiJY6KCcZgLxxgxg13Q,9o-DUVGYaoKkqnCP5BT_NA,jIzygnVmajEXYmfsBNY_Gw,KBP7x08WfD__BUoE4kY0lg,eS29S_06lvsDW04wVrIVxg,4j0WfdS_lHG9uSH7cd1PFg
48,FMHHJkhfGCNeBRPrS4wAdA,"Waffles, Restaurants, Food, Food Trucks, Street Vendors",12,,4.75,Marcel Waffles Phoenix,YPavuOh2XsnRbLfl0DH2lQ,LRWNY71pO1KVOK3P6kam8A,I6MRD0JkDDa74TbVOJ1ykw,ZP7U4qUCMjIvasWV7a_mgg,uCHdWwomBaXwBkUww5kYGQ,IUMyUYOIR9UQ7XGIEQKOuA,8R_oemw4rNjJL6sd40O_oQ,L2p0vO3fsS2LC6hhQo3CzA,Q9is4jcGh5FT_1sAKilu6g,DC7cbTCfkNmAaTmYDpV38w,S_bG5WWbtNXhhY9Y0GTcSg,-050d_XIor1NpCuWkbIVaQ,-Bdw-5H5C4AYSMGnAvmnzw,5eK_pgro9_LxPYDoRVJnEA,fKm6mfATDJRDDQH0PtZeeQ,24Td_CQH1bonWKff1rt2vg,hH8002bWtOFYtLgarFZBsg,IzAuLLI49vgqsGrA0GgYsA,aMF8cG445ONPRKBsBYqofg,jaoIDcqPZVXwwSPXFRSC-Q
49,67sq73gTdgHN0atGtIgDtA,"Buffets, Restaurants, Chinese",26,10605 N 43rd Ave,2.206896551724138,Great Wall Buffet,jlcnzJ_0Sr2w3l7Z9HaVow,-jKBFjNTbiafSdunQy6dlQ,AMM3qOH9DUQzJHm9Q3vHag,2GtIC6u4hVneccWfTlOxHQ,m3tNor-GTl-aAST5AmEqYA,q-3Q3t3RS4qiW51fDIEvyQ,UUtWoDyREiy9MPdtTRFUYQ,YBIhTjmEH3IEZW4Dr5ReRA,hjDCsuzS_yU60FFffqpt-w,URFhSrJPk7JM2pUtsuWsAg,tDYcVluqZwieulc1iqxGXg,44YFU284Z3KDEy25QyVoUw,QdvROupQvDDQIaHrTGNgKA,SVMR0kRmdd-bbSNTTECJBA,pdy6EAcJvZks1hKogxOj6Q,_287i8ZeEf0H1LiqPhyvBg,QsJ6orXv_VB7xz-MpqHzSQ,kP2wC0luve3mT5fcdrA3nQ,fnaDx7UD4MiodQlgYHDwsQ,jyZqmlaziZKtPv8AVTzciw
50,urkODQ1jX0qQzgbqsQjWVQ,"Salad, Vegetarian, Restaurants, American (New)",557,"5013 N 44th St, Ste B2025B",4.18848167539267,Flower Child,m506zjQ67j0msTfANwB6RA,qms2KpC7A0KM3DxGqXWzaQ,XMMLRvV4IMxIGyc4H37LxA,QsJ6orXv_VB7xz-MpqHzSQ,LelAlfuj5oVRF9CQdWLsNQ,N5B7OBTyNGgwU_Y2fwNcyw,yNPh5SO-7wr8HPpVCDPbXQ,-Ht7HiGBox8lS1Y8IPjO8g,ElWzx5_fU8S2G45OnM-HpA,cUGyI6ZrMXOAMn5EIiHhtw,wTjvgkUJMVWrYed9mXdQjg,Ljknr0VF5Ia2DlTzELg-Kg,hH8002bWtOFYtLgarFZBsg,Kykw3ho8wHtLV6gr9qbWTg,Q9is4jcGh5FT_1sAKilu6g,z6-reuC5BYf_Rth9gMBfgQ,yX0pOWG_Be9TjGnm0aihVA,IsoLzudHC50oJLiEWpwV-w,S6TMBqrsi4PLRFoQFPScjQ,oo-kGk1BEWpuDvSE4gfmgQ
51,JC1tcGar1T3jko1iX2fIHg,"Event Planning & Services, Sandwiches, Breweries, Pizza, Venues & Event Spaces, Food, Brewpubs, Restaurants",45,4056 E Washington St,4.5777777777777775,Walter Station Brewery,QzrtN3EjGp-kSCzg8uj1oA,plWuv4gda7m0KlqCNhrb4w,NwVj3tbEcR2F8fbrcOEV0Q,OQggqcQglU-lHY3rY-8Lhw,aXiXvy5cBMeb6m2j7WFuzg,mnwRtuVQEsIUomBchu0gwg,EM4Qo0Tm40H8Nfk3s8Dy0g,qraqnnpchUfx-vMiTfgcNw,82I9SSilxh3zL8F1UQ45Xw,7MeMGh0SUlF-GuTyruwtcw,U9FCFksABmJcS5Di22PspQ,042IHd5KjHiMuBtGtugO_g,OeQUmob9q5sbEixK2-Tozw,-RYIKWBSTaJ21B2UMyzI-Q,xJ7UfCqbWHRB4vaIiy5PEw,Tw3miGKZHtmxmaQZIYFRrA,v2tjswIV3e0c8o7_7MwYmg,pxv5jBUOgsg6Rf6Z88e4mg,k1QpHAkzKTrFYfk6u--VgQ,p9v9Sl2g_ibaajWvO0NjkQ
